step,ego_vid,cri_left,cri_right,alert_left,alert_right,scenario_type,top_threat,top_cri
2910,59,0.4014337485177051,9.504853354072097e-14,CAUTION,SAFE,HNR,54,0.4014337485177051
2911,131,0.7963008446663541,0.0,WARNING,SAFE,HNR,107,0.7963008446663541
2911,54,1.1683013641519202e-06,0.4161058898952214,SAFE,CAUTION,HNR,59,0.4161058898952214
2911,59,0.41779845534016596,3.414252090013989e-13,CAUTION,SAFE,HNR,54,0.41779845534016596
2911,73,0.4559199222502017,7.675737418801762e-60,CAUTION,SAFE,HNR,54,0.4559199222502017
2912,131,0.7496675958859272,0.0,WARNING,SAFE,HNR,107,0.7496675958859272
2912,54,2.1146386035304167e-06,0.39566529249169946,SAFE,CAUTION,HNR,59,0.39566529249169946
2912,59,0.3905405868130562,1.734115242045337e-13,CAUTION,SAFE,HNR,54,0.3905405868130562
2912,73,0.532218144779095,4.8238405003309987e-60,CAUTION,SAFE,HNR,54,0.532218144779095
2913,54,1.8826027930095925e-06,0.4322743288112258,SAFE,CAUTION,HNR,59,0.4322743288112258
2913,59,0.41887958842693956,2.7111178303870246e-13,CAUTION,SAFE,HNR,54,0.41887958842693956
2913,73,0.5053957337930925,3.237766463860115e-60,CAUTION,SAFE,HNR,54,0.5053957337930925
2914,54,8.062671980520659e-07,0.4408432500256316,SAFE,CAUTION,HNR,59,0.4408432500256316
2914,59,0.4321176877355693,9.50702349981826e-14,CAUTION,SAFE,HNR,54,0.4321176877355693
2914,73,0.5741106131570936,1.3259567515000505e-60,CAUTION,SAFE,HNR,54,0.5741106131570936
2915,54,7.944872391861245e-07,0.4341750698594896,SAFE,CAUTION,HNR,59,0.4341750698594896
2915,59,0.4276648558377322,2.3860675014907064e-14,CAUTION,SAFE,HNR,54,0.4276648558377322
2915,73,0.48116794298407356,1.3384571233450097e-65,CAUTION,SAFE,HNR,54,0.48116794298407356
2916,175,0.7460263331495279,9.256354915786042e-203,WARNING,SAFE,HNR,146,0.7460263331495279
2916,54,1.092387776649238e-06,0.4010879338667566,SAFE,CAUTION,HNR,59,0.4010879338667566
2916,59,0.408823993397222,2.428188105072628e-15,CAUTION,SAFE,HNR,54,0.408823993397222
2916,73,0.546930647592337,6.314186773162261e-64,CAUTION,SAFE,HNR,54,0.546930647592337
2917,54,5.208897875732044e-07,0.4074121536544819,SAFE,CAUTION,HNR,59,0.4074121536544819
2917,59,0.40802298476993604,3.6998467377470584e-16,CAUTION,SAFE,HNR,54,0.40802298476993604
2917,73,0.6098942053540873,1.510805986868546e-66,CAUTION,SAFE,HNR,54,0.6098942053540873
2918,116,0.02896451124658726,0.39099555887684745,SAFE,CAUTION,HNR,118,0.39099555887684745
2918,54,8.986192808126301e-07,0.4090843221444827,SAFE,CAUTION,HNR,59,0.4090843221444827
2918,59,0.4154049741577347,4.1964541188428874e-17,CAUTION,SAFE,HNR,54,0.4154049741577347
2918,73,0.5738897210798904,1.3303714833562896e-66,CAUTION,SAFE,HNR,54,0.5738897210798904
2919,116,0.034525809749940475,0.403539421101551,SAFE,CAUTION,HNR,118,0.403539421101551
2919,54,5.453765534915876e-07,0.4326515561156792,SAFE,CAUTION,HNR,59,0.4326515561156792
2919,59,0.4338661715534715,1.6600740237833476e-16,CAUTION,SAFE,HNR,54,0.4338661715534715
2919,73,0.5830430530525608,1.7037495533692986e-67,CAUTION,SAFE,HNR,54,0.5830430530525608
2920,132,0.3154954706085537,2.460116882967133e-35,CAUTION,SAFE,HNR,134,0.3154954706085537
2920,54,1.0411159892002955e-06,0.44452787894093665,SAFE,CAUTION,HNR,59,0.44452787894093665
2920,59,0.4540623823086807,1.6236676418896528e-16,CAUTION,SAFE,HNR,54,0.4540623823086807
2920,73,0.4787580244669669,1.445002554203139e-64,CAUTION,SAFE,HNR,54,0.4787580244669669
2921,54,1.535709396570432e-06,0.4757760166481458,SAFE,CAUTION,HNR,59,0.4757760166481458
2921,59,0.4822498968416581,8.894300778356683e-07,CAUTION,SAFE,HNR,54,0.4822498968416581
2921,73,0.43035935608530246,1.2772193172358631e-62,CAUTION,SAFE,HNR,54,0.43035935608530246
2922,54,1.004734767916439e-05,0.44650829740071935,SAFE,CAUTION,HNR,59,0.44650829740071935
2922,59,0.4440457751022076,2.6654859925233505e-06,CAUTION,SAFE,HNR,54,0.4440457751022076
2922,73,0.3570182956818676,8.771388430425118e-59,CAUTION,SAFE,HNR,54,0.3570182956818676
2923,54,1.7309334318136166e-05,0.4076738132497587,SAFE,CAUTION,HNR,59,0.4076738132497587
2923,59,0.39979716975859636,1.544620730822772e-05,CAUTION,SAFE,HNR,54,0.39979716975859636
2923,73,0.399112995503993,1.2300470020812477e-50,CAUTION,SAFE,HNR,54,0.399112995503993
2924,73,0.3959902182700929,1.1684790205259702e-36,CAUTION,SAFE,HNR,54,0.3959902182700929
2925,73,0.3796465189053169,1.2811057728929518e-38,CAUTION,SAFE,HNR,54,0.3796465189053169
2925,bsp_192,0.715147560181458,1.2270786167943195e-274,WARNING,SAFE,HNR,bsp_188,0.715147560181458
2926,73,0.3891761055758486,9.124772489703495e-33,CAUTION,SAFE,HNR,54,0.3891761055758486
2926,bsp_192,0.6799010817160549,0.0,WARNING,SAFE,HNR,bsp_188,0.6799010817160549
2927,54,5.155929490796235e-06,0.35640178411466333,SAFE,CAUTION,HNR,59,0.35640178411466333
2927,73,0.33259840611993724,7.980426039564385e-15,CAUTION,SAFE,HNR,54,0.33259840611993724
2927,bsp_192,0.42196066212384875,0.0,CAUTION,SAFE,HNR,bsp_188,0.42196066212384875
2928,73,0.33835894638137304,3.05142305515208e-15,CAUTION,SAFE,HNR,54,0.33835894638137304
2928,bsp_193,0.0,0.7406453776773643,SAFE,WARNING,HNR,bsp_188,0.7406453776773643
2929,73,0.32474196005482947,4.689451693735672e-14,CAUTION,SAFE,HNR,54,0.32474196005482947
2929,bsp_193,0.0,0.7235845033039875,SAFE,WARNING,HNR,bsp_188,0.7235845033039875
2930,73,0.37700090312395423,1.6838760367356115e-21,CAUTION,SAFE,HNR,54,0.37700090312395423
2931,73,0.36792449643019237,2.8386725582773983e-19,CAUTION,SAFE,HNR,54,0.36792449643019237
2932,73,0.3694577516754692,7.927995683164123e-17,CAUTION,SAFE,HNR,54,0.3694577516754692
2933,73,0.4313829814927944,2.6213741737242035e-15,CAUTION,SAFE,HNR,54,0.4313829814927944
2934,73,0.39725605428506067,7.702035642721353e-08,CAUTION,SAFE,HNR,54,0.39725605428506067
2935,73,0.3598090735041833,3.64129576764121e-07,CAUTION,SAFE,HNR,54,0.3598090735041833
2938,141,0.43704462007693473,0.0,CAUTION,SAFE,HNR,104,0.43704462007693473
2939,141,0.7305662051843369,0.0,CAUTION,SAFE,HNR,104,0.7305662051843369
2940,141,0.6838016503190938,0.0,CAUTION,SAFE,HNR,104,0.6838016503190938
2940,152,0.6911314813568779,1.2748864621990408e-118,WARNING,SAFE,HNR,59,0.6911314813568779
2941,141,0.6474929479711461,0.0,WARNING,SAFE,normal,104,0.6474929479711461
2946,132,0.4557865384667716,4.076724380866602e-06,CAUTION,SAFE,normal,134,0.4557865384667716
2946,134,0.0,0.5325032976920343,SAFE,CAUTION,normal,107,0.5325032976920343
2947,132,0.421238468245181,7.165441031903587e-06,CAUTION,SAFE,normal,134,0.421238468245181
2947,134,0.0,0.47071516926499596,SAFE,CAUTION,normal,107,0.47071516926499596
2948,132,0.4165782818845602,1.9925739622793525e-05,CAUTION,SAFE,normal,134,0.4165782818845602
2948,134,0.0,0.3705925908984163,SAFE,CAUTION,normal,107,0.3705925908984163
2949,132,0.43533050321752786,2.752253786611258e-05,CAUTION,SAFE,normal,134,0.43533050321752786
2949,134,0.06398032469045682,0.5386091287790123,SAFE,CAUTION,normal,107,0.5386091287790123
2949,bsd_demo_45,0.7438465987898738,0.0,WARNING,SAFE,normal,bsd_demo_55,0.7438465987898738
2949,bsp_194,0.3375678288665908,0.0,CAUTION,SAFE,normal,bsp_193,0.3375678288665908
2950,132,0.37306839752148363,4.328875322315937e-05,CAUTION,SAFE,normal,134,0.37306839752148363
2950,134,0.03767496666259071,0.5090539633278403,SAFE,CAUTION,normal,107,0.5090539633278403
2950,bsd_demo_45,0.6873915694453515,0.0,WARNING,SAFE,normal,bsd_demo_55,0.6873915694453515
2951,132,0.3238670358047866,0.0009939844357659648,CAUTION,SAFE,normal,134,0.3238670358047866
2951,134,0.04864331054609254,0.49088298230537425,SAFE,CAUTION,normal,94,0.49088298230537425
2951,bsd_demo_45,0.6022502287778676,0.0,WARNING,SAFE,normal,bsd_demo_55,0.6022502287778676
2952,134,0.0,0.41662987798613865,SAFE,CAUTION,normal,94,0.41662987798613865
2952,bsd_demo_45,0.4873105023232882,0.0,CAUTION,SAFE,normal,bsd_demo_55,0.4873105023232882
2953,134,0.0,0.4720829057397504,SAFE,CAUTION,normal,94,0.4720829057397504
2960,160,0.37525403688312586,0.0,CAUTION,SAFE,normal,127,0.37525403688312586
2972,164,0.6437877722777076,0.0,WARNING,SAFE,normal,146,0.6437877722777076
2973,134,0.44192637309113997,1.0562715824499917e-31,CAUTION,SAFE,normal,94,0.44192637309113997
2974,134,0.5012171284407522,5.417218249728487e-32,CAUTION,SAFE,normal,94,0.5012171284407522
2974,155,0.3796873046148282,2.0206003943826113e-07,CAUTION,SAFE,normal,144,0.3796873046148282
2975,134,0.4919055475028766,3.306992953826088e-38,CAUTION,SAFE,normal,94,0.4919055475028766
2975,155,0.377883169889157,3.4530270878928804e-07,CAUTION,SAFE,normal,144,0.377883169889157
2976,134,0.4416172830065521,7.152480050132614e-39,CAUTION,SAFE,normal,94,0.4416172830065521
2976,155,0.40654154470516213,8.477305997820803e-07,CAUTION,SAFE,normal,144,0.40654154470516213
2977,134,0.39274325910625657,1.9257233779116405e-38,CAUTION,SAFE,normal,94,0.39274325910625657
2977,155,0.34595675829156747,2.695373828589651e-06,CAUTION,SAFE,normal,144,0.34595675829156747
2978,134,0.36063331817631666,4.7954887325697074e-57,CAUTION,SAFE,normal,94,0.36063331817631666
2978,155,0.41521899610844193,8.007552809263096e-07,CAUTION,SAFE,normal,144,0.41521899610844193
2979,155,0.3916470633516788,6.327620396595342e-07,CAUTION,SAFE,normal,144,0.3916470633516788
2980,155,0.40150708190764517,5.383652682269302e-07,CAUTION,SAFE,normal,144,0.40150708190764517
2980,157,0.394314862295893,1.4741220760970349e-06,CAUTION,SAFE,normal,164,0.394314862295893
2980,164,0.7050788088621607,2.844176515651774e-06,WARNING,SAFE,normal,146,0.7050788088621607
2980,bsp_197,0.0,0.751843443489258,SAFE,WARNING,normal,bsp_196,0.751843443489258
2980,bsp_198,0.6652878687649566,0.0,WARNING,SAFE,normal,bsp_196,0.6652878687649566
2981,157,0.5354854577883386,0.00026460618384751915,CAUTION,SAFE,normal,164,0.5354854577883386
2981,bsp_197,0.0,0.6881326341132517,SAFE,WARNING,normal,bsp_196,0.6881326341132517
2982,157,0.5563675819460273,0.0,CAUTION,SAFE,normal,164,0.5563675819460273
2982,bsp_197,1.0789376279950549e-166,0.7085987257666123,SAFE,WARNING,normal,bsp_196,0.7085987257666123
2983,157,0.505990419926046,0.014329978525331865,CAUTION,SAFE,normal,164,0.505990419926046
2984,157,0.7474604880725614,0.0,CAUTION,SAFE,normal,164,0.7474604880725614
2985,157,0.7548756793539015,0.04230890275836962,CAUTION,SAFE,normal,164,0.7548756793539015
2985,59,0.7183251970794793,5.898220320811756e-27,WARNING,SAFE,normal,54,0.7183251970794793
2986,59,0.6232974466862465,1.4791011013531753e-24,WARNING,SAFE,normal,54,0.6232974466862465
2987,59,0.33723247102374215,9.714826260301607e-21,CAUTION,SAFE,normal,54,0.33723247102374215
2988,59,0.3043494899781719,6.725341452951885e-18,CAUTION,SAFE,normal,54,0.3043494899781719
2989,164,0.7011091192000738,0.0,WARNING,SAFE,normal,146,0.7011091192000738
2990,164,0.6716904041629882,0.0,WARNING,SAFE,normal,146,0.6716904041629882
2992,159,0.44839557225227467,0.0017622411742024163,CAUTION,SAFE,normal,148,0.44839557225227467
2993,159,0.4020555087160392,0.0015112393521591405,CAUTION,SAFE,normal,148,0.4020555087160392
2994,159,0.40352169480318667,6.1012791031794305e-05,CAUTION,SAFE,normal,148,0.40352169480318667
2995,159,0.41304419412528887,6.932242683778059e-05,CAUTION,SAFE,normal,148,0.41304419412528887
2996,159,0.42877489602320945,1.9953532738592556e-05,CAUTION,SAFE,normal,148,0.42877489602320945
2997,134,0.36068671599945124,0.0,CAUTION,SAFE,normal,94,0.36068671599945124
2997,157,0.7675915146350903,0.0,WARNING,SAFE,normal,164,0.7675915146350903
2997,159,0.4294905128975296,9.941150898703135e-06,CAUTION,SAFE,normal,148,0.4294905128975296
2998,134,0.3821956065498447,0.0,CAUTION,SAFE,normal,94,0.3821956065498447
2998,157,0.7753929271161433,0.0,WARNING,SAFE,normal,164,0.7753929271161433
2998,159,0.37759792269779907,2.6115785937270183e-05,CAUTION,SAFE,normal,148,0.37759792269779907
2999,134,0.41510239368875834,0.0,CAUTION,SAFE,normal,94,0.41510239368875834
2999,159,0.39707414746361747,1.8624509970459407e-06,CAUTION,SAFE,normal,148,0.39707414746361747
3000,134,0.44593399063869926,0.0,CAUTION,SAFE,TSV,94,0.44593399063869926
3001,134,0.41668339945214955,0.0,CAUTION,SAFE,TSV,94,0.41668339945214955
3002,134,0.40967980977028995,0.0,CAUTION,SAFE,TSV,94,0.40967980977028995
3002,164,0.6334382780181211,1.5787094193011588e-17,WARNING,SAFE,TSV,157,0.6334382780181211
3003,134,0.4160006703301563,0.0,CAUTION,SAFE,TSV,94,0.4160006703301563
3003,157,0.6672436669052604,0.0,WARNING,SAFE,TSV,164,0.6672436669052604
3003,190,0.7149232717195814,1.1469448072631129e-36,WARNING,SAFE,TSV,127,0.7149232717195814
3004,134,0.34248632142036767,0.0,CAUTION,SAFE,TSV,94,0.34248632142036767
3004,159,0.42950529964531087,4.44978761527822e-09,CAUTION,SAFE,TSV,148,0.42950529964531087
3005,159,0.41287005773696234,1.6051366327017117e-08,CAUTION,SAFE,TSV,148,0.41287005773696234
3006,146,0.42906029092322245,0.0,CAUTION,SAFE,TSV,46,0.42906029092322245
3006,159,0.33822350058985623,2.6817346750245584e-09,CAUTION,SAFE,TSV,148,0.33822350058985623
3006,161,0.38887712205102964,0.0,CAUTION,SAFE,TSV,157,0.38887712205102964
3007,159,0.3402905222865922,1.621382974630037e-16,CAUTION,SAFE,TSV,148,0.3402905222865922
3007,190,0.7513870890936779,0.0,WARNING,SAFE,TSV,127,0.7513870890936779
3008,159,0.3669019523942139,4.541383974718069e-19,CAUTION,SAFE,TSV,148,0.3669019523942139
3008,164,0.6001678224628069,0.11579247535559112,WARNING,SAFE,TSV,157,0.6001678224628069
3009,159,0.35837268608177497,6.016974395156846e-05,CAUTION,SAFE,TSV,148,0.35837268608177497
3010,159,0.3768449214987373,0.0004196758863188802,CAUTION,SAFE,TSV,148,0.3768449214987373
3010,bsp_200,0.7118215680258069,8.978079453176528e-166,WARNING,SAFE,TSV,bsp_198,0.7118215680258069
3011,bsp_200,0.3184086605549449,0.0,CAUTION,SAFE,TSV,bsp_198,0.3184086605549449
3012,190,0.6759407248755515,2.3793989510497535e-12,WARNING,SAFE,TSV,127,0.6759407248755515
3012,bsp_199,1.1695918776878704e-78,0.7652194630149245,SAFE,WARNING,TSV,bsp_196,0.7652194630149245
3013,157,0.5237807570216392,0.0,CAUTION,SAFE,TSV,164,0.5237807570216392
3014,157,0.7097592194874981,4.0110967590869464e-19,CAUTION,SAFE,TSV,164,0.7097592194874981
3014,159,0.43880355681596245,0.007884488423610855,CAUTION,SAFE,TSV,148,0.43880355681596245
3015,157,0.7503998568914342,3.924313686680305e-15,CAUTION,SAFE,TSV,164,0.7503998568914342
3015,159,0.386187859989802,0.000303321627755167,CAUTION,SAFE,TSV,148,0.386187859989802
3016,157,0.7552978070038272,0.0,WARNING,SAFE,TSV,164,0.7552978070038272
3017,157,0.6232733441055621,2.0675399686187716e-11,WARNING,SAFE,TSV,164,0.6232733441055621
3018,157,0.49458079749132283,0.04901745175603402,CAUTION,SAFE,TSV,164,0.49458079749132283
3018,190,0.5398878761738823,0.0,CAUTION,SAFE,TSV,127,0.5398878761738823
3019,144,0.5514002742033735,1.0815506645227938e-48,CAUTION,SAFE,TSV,155,0.5514002742033735
3019,157,0.6777647858464051,0.0,CAUTION,SAFE,TSV,164,0.6777647858464051
3019,159,0.385978345233799,8.65974087075746e-06,CAUTION,SAFE,TSV,148,0.385978345233799
3019,164,0.5233384006386732,9.398023945681592e-14,CAUTION,SAFE,TSV,157,0.5233384006386732
3020,157,0.7761753329358777,0.003744202641236816,CAUTION,SAFE,TSV,164,0.7761753329358777
3020,159,0.38799918679794954,1.627222945614623e-05,CAUTION,SAFE,TSV,148,0.38799918679794954
3020,164,0.6820456467625646,0.0,CAUTION,SAFE,TSV,157,0.6820456467625646
3021,157,0.7121318270841122,2.5649357495867373e-186,WARNING,SAFE,TSV,164,0.7121318270841122
3021,159,0.4305198432373427,2.1886904631539234e-06,CAUTION,SAFE,TSV,148,0.4305198432373427
3022,159,0.40979691865445833,1.348221590846157e-06,CAUTION,SAFE,TSV,148,0.40979691865445833
3023,159,0.3700431688172027,1.398988104715149e-07,CAUTION,SAFE,TSV,148,0.3700431688172027
3024,159,0.3426809033893346,4.545342868146757e-08,CAUTION,SAFE,TSV,148,0.3426809033893346
3029,190,0.7522914478896986,0.0,WARNING,SAFE,TSV,127,0.7522914478896986
3031,bsp_198,0.7877068865893977,0.0,WARNING,SAFE,TSV,bsp_196,0.7877068865893977
3032,134,0.14882813235164483,0.45692916386473703,SAFE,CAUTION,TSV,94,0.45692916386473703
3032,bsp_198,0.641712085522833,0.0,WARNING,SAFE,TSV,bsp_196,0.641712085522833
3032,bsp_199,0.0,0.7546804848546186,SAFE,WARNING,TSV,bsp_196,0.7546804848546186
3033,bsp_199,0.0,0.7554714530999811,SAFE,WARNING,TSV,bsp_196,0.7554714530999811
3034,bsp_199,0.0,0.6955222711643633,SAFE,WARNING,TSV,bsp_196,0.6955222711643633
3038,190,0.4705700389524602,0.00021424349310194217,CAUTION,SAFE,TSV,127,0.4705700389524602
3039,190,0.5359836340418366,0.0,CAUTION,SAFE,TSV,127,0.5359836340418366
3046,190,0.5808769997714252,0.0,CAUTION,SAFE,TSV,127,0.5808769997714252
3047,190,0.6316970553277191,0.0,CAUTION,SAFE,TSV,127,0.6316970553277191
3053,104,0.3058426710617356,0.001612858186834427,CAUTION,SAFE,TSV,143,0.3058426710617356
3053,178,0.5631439971370032,9.092785184592018e-111,CAUTION,SAFE,TSV,177,0.5631439971370032
3055,187,0.7399081963981212,0.0,WARNING,SAFE,TSV,139,0.7399081963981212
3055,bsp_201,0.0,0.7426247464079576,SAFE,WARNING,TSV,bsp_198,0.7426247464079576
3056,187,0.574839983385816,0.0,CAUTION,SAFE,TSV,139,0.574839983385816
3056,bsp_201,0.0,0.7538119673545531,SAFE,WARNING,TSV,bsp_198,0.7538119673545531
3057,187,0.6544973731101397,0.0,CAUTION,SAFE,TSV,139,0.6544973731101397
3070,bsp_203,0.0,0.4708865162137311,SAFE,CAUTION,normal,bsp_201,0.4708865162137311
3071,bsp_203,0.0,0.3830839443044992,SAFE,CAUTION,normal,bsp_201,0.3830839443044992
3078,bsp_202,0.6565964335120884,0.0,WARNING,SAFE,normal,bsp_201,0.6565964335120884
3079,143,0.38177616977433315,8.916611046849174e-169,CAUTION,SAFE,normal,104,0.38177616977433315
3079,bsp_202,0.5683824031346565,5.7894277528644576e-15,CAUTION,SAFE,normal,bsp_201,0.5683824031346565
3080,bsp_202,0.3036578630474807,1.7466779063742725e-07,CAUTION,SAFE,normal,bsp_201,0.3036578630474807
3080,bsp_203,0.0,0.7098545896465576,SAFE,WARNING,normal,bsp_201,0.7098545896465576
3081,bsp_203,2.373907000256521e-06,0.7472993627481932,SAFE,WARNING,normal,bsp_201,0.7472993627481932
3084,165,3.464947356503053e-05,0.5879912415199026,SAFE,CAUTION,normal,118,0.5879912415199026
3085,165,0.0,0.6686362689812608,SAFE,CAUTION,normal,118,0.6686362689812608
3086,165,0.0,0.5957592339085557,SAFE,CAUTION,normal,118,0.5957592339085557
3087,165,0.0,0.6198567891334904,SAFE,CAUTION,normal,118,0.6198567891334904
3088,165,0.0,0.6260077975567252,SAFE,CAUTION,normal,118,0.6260077975567252
3089,165,0.0,0.6488093238277544,SAFE,WARNING,normal,118,0.6488093238277544
3090,165,0.0,0.7011698522643582,SAFE,WARNING,normal,118,0.7011698522643582
3091,160,0.7141867872551129,2.284618403134517e-05,WARNING,SAFE,normal,127,0.7141867872551129
3091,165,0.0,0.7010310722720068,SAFE,WARNING,normal,118,0.7010310722720068
3092,160,0.7261893825818948,0.0001314530073282812,WARNING,SAFE,normal,127,0.7261893825818948
3092,165,0.0,0.6981642494862333,SAFE,WARNING,normal,118,0.6981642494862333
3093,151,0.7441185984377521,9.08016630607754e-46,WARNING,SAFE,normal,146,0.7441185984377521
3093,160,0.7231292977780909,0.0017780998840332546,WARNING,SAFE,normal,127,0.7231292977780909
3093,165,0.0,0.5108331031675799,SAFE,CAUTION,normal,118,0.5108331031675799
3094,151,0.739728487768313,0.0,WARNING,SAFE,normal,146,0.739728487768313
3094,160,0.6156012975525522,0.0006554847157639938,WARNING,SAFE,normal,127,0.6156012975525522
3094,165,0.0,0.5136980110582727,SAFE,CAUTION,normal,118,0.5136980110582727
3095,160,0.5736307359151201,0.0007976081739850649,CAUTION,SAFE,normal,127,0.5736307359151201
3095,165,0.0,0.5673454132105253,SAFE,CAUTION,normal,118,0.5673454132105253
3096,160,0.44867029309662443,0.006049905328588458,CAUTION,SAFE,normal,127,0.44867029309662443
3096,165,0.0,0.4821493815450622,SAFE,CAUTION,normal,118,0.4821493815450622
3097,165,0.0,0.5901499645159277,SAFE,CAUTION,normal,118,0.5901499645159277
3098,165,0.0,0.5930705330922174,SAFE,CAUTION,normal,118,0.5930705330922174
3099,165,0.0,0.611342351504027,SAFE,CAUTION,normal,118,0.611342351504027
3100,165,0.0,0.6655135573816622,SAFE,CAUTION,normal,118,0.6655135573816622
3101,165,0.0,0.6818078761851292,SAFE,WARNING,normal,118,0.6818078761851292
3105,160,4.835521747593686e-68,0.4727971863545683,SAFE,CAUTION,normal,127,0.4727971863545683
3106,160,3.7042433558945196e-71,0.5100139398404822,SAFE,CAUTION,normal,127,0.5100139398404822
3107,160,6.903378915210276e-71,0.4334351784227217,SAFE,CAUTION,normal,127,0.4334351784227217
3114,141,0.37518543137236354,0.0003856339285641896,CAUTION,SAFE,normal,104,0.37518543137236354
3115,141,0.4230511298280679,0.00034246814189365336,CAUTION,SAFE,normal,104,0.4230511298280679
3116,141,0.3331957220076975,0.0004151343210521139,CAUTION,SAFE,normal,104,0.3331957220076975
3116,159,0.5511952166920966,0.0,CAUTION,SAFE,normal,148,0.5511952166920966
3117,159,0.5264230123061334,0.0,CAUTION,SAFE,normal,148,0.5264230123061334
3119,bsp_204,0.7304404237370269,0.0,WARNING,SAFE,normal,bsp_203,0.7304404237370269
3120,141,0.40010621708769006,1.0596642854265638e-104,CAUTION,SAFE,normal,104,0.40010621708769006
3120,bsp_204,0.7510488443422897,0.0,WARNING,SAFE,normal,bsp_203,0.7510488443422897
3121,141,0.4583836488074019,1.8949351750194369e-106,CAUTION,SAFE,normal,104,0.4583836488074019
3122,141,0.5368104185381635,2.6252033040139413e-104,CAUTION,SAFE,normal,104,0.5368104185381635
3122,160,3.5998518713390366e-153,0.465317542816171,SAFE,CAUTION,normal,127,0.465317542816171
3123,141,0.5552892765554037,4.3049673833572866e-106,CAUTION,SAFE,normal,104,0.5552892765554037
3123,160,2.1396688213332303e-167,0.38278741101206987,SAFE,CAUTION,normal,127,0.38278741101206987
3124,141,0.5756766070744108,3.259453429482394e-107,CAUTION,SAFE,normal,104,0.5756766070744108
3124,160,2.7547662026538133e-170,0.30297819529950676,SAFE,CAUTION,normal,127,0.30297819529950676
3124,bsd_demo_78,0.0,0.44384654185539174,SAFE,CAUTION,normal,187,0.44384654185539174
3125,141,0.60784950454445,2.0629114776061954e-108,CAUTION,SAFE,normal,104,0.60784950454445
3126,141,0.6272801823316819,3.461813418002443e-105,CAUTION,SAFE,normal,104,0.6272801823316819
3127,141,0.5816661025080635,2.0332304134221854e-105,CAUTION,SAFE,normal,104,0.5816661025080635
3128,141,0.5610344846373588,1.1187031603285593e-105,CAUTION,SAFE,normal,104,0.5610344846373588
3128,59,0.7355433728052135,2.031912664359572e-12,WARNING,SAFE,normal,73,0.7355433728052135
3128,bsd_demo_77,0.6207558151954933,0.0,WARNING,SAFE,normal,187,0.6207558151954933
3129,141,0.6262801479192699,1.0559720483736745e-103,CAUTION,SAFE,normal,104,0.6262801479192699
3129,59,0.7070111619079906,4.474848460812012e-11,WARNING,SAFE,normal,73,0.7070111619079906
3129,bsd_demo_77,0.6879606337348874,0.0,WARNING,SAFE,normal,187,0.6879606337348874
3129,bsd_demo_78,0.0,0.34439675682729515,SAFE,CAUTION,normal,187,0.34439675682729515
3130,141,0.6557204122205582,6.403928467880122e-105,CAUTION,SAFE,normal,104,0.6557204122205582
3130,165,0.6811445354910444,0.0,WARNING,SAFE,normal,118,0.6811445354910444
3130,59,0.7043013849988948,5.427613172525846e-15,WARNING,SAFE,normal,73,0.7043013849988948
3130,bsd_demo_77,0.6225506565192734,0.0,WARNING,SAFE,normal,187,0.6225506565192734
3131,141,0.6612359432245851,7.431597709447829e-107,WARNING,SAFE,normal,104,0.6612359432245851
3131,165,0.5325625008713974,0.0,CAUTION,SAFE,normal,118,0.5325625008713974
3131,59,0.6736992933590736,1.0463282985827127e-16,WARNING,SAFE,normal,73,0.6736992933590736
3131,bsd_demo_77,0.6758370596394422,0.0,WARNING,SAFE,normal,187,0.6758370596394422
3132,141,0.631659633430599,5.167068651830411e-109,WARNING,SAFE,normal,104,0.631659633430599
3132,165,0.7084271860983764,1.711529901130293e-51,CAUTION,SAFE,normal,118,0.7084271860983764
3132,59,0.5896465738899077,4.29756717371652e-18,CAUTION,SAFE,normal,73,0.5896465738899077
3132,bsd_demo_77,0.6200877339536204,0.0,WARNING,SAFE,normal,187,0.6200877339536204
3133,141,0.6070956921259122,2.7536257589021913e-109,WARNING,SAFE,normal,104,0.6070956921259122
3133,165,0.7252635791093907,0.0,CAUTION,SAFE,normal,118,0.7252635791093907
3133,59,0.4455686378543771,4.6644313855739287e-23,CAUTION,SAFE,normal,73,0.4455686378543771
3133,bsd_demo_77,0.37695029560524795,0.0,CAUTION,SAFE,normal,187,0.37695029560524795
3134,141,0.5976699559953921,2.5553938199963485e-109,CAUTION,SAFE,normal,104,0.5976699559953921
3134,165,0.7488915166479508,0.00236985277257706,WARNING,SAFE,normal,118,0.7488915166479508
3135,141,0.4863167953323106,9.090048473363033e-112,CAUTION,SAFE,normal,104,0.4863167953323106
3137,111,0.50139379553679,1.728307808231352e-89,CAUTION,SAFE,normal,88,0.50139379553679
3138,111,0.5260152331215502,9.263389216182984e-95,CAUTION,SAFE,normal,88,0.5260152331215502
3139,111,0.5451966546520869,7.30118611331907e-104,CAUTION,SAFE,normal,88,0.5451966546520869
3140,111,0.47056517501182166,6.128510908358831e-107,CAUTION,SAFE,normal,88,0.47056517501182166
3140,73,0.6586773143145465,1.8892490746352286e-47,WARNING,SAFE,normal,59,0.6586773143145465
3141,111,0.510347654192347,4.068558539306782e-121,CAUTION,SAFE,normal,88,0.510347654192347
3142,111,0.4372346018833165,3.5820561571160254e-122,CAUTION,SAFE,normal,88,0.4372346018833165
3143,111,0.45443560902043734,2.3147538028660614e-123,CAUTION,SAFE,normal,88,0.45443560902043734
